account_id,queue,status,month
66216,PAYING,PAY PROP,2025-09-01
60840,COLLECTIONS,TELSOLUTIONS4,2025-09-01
75723,INSOLVENCY,INS2,2025-09-01
40540,TRACE,GONEAWAY,2025-09-01
52087,PAYING,PAY CURR,2025-09-01
73732,SETTLED,SETTLED,2025-09-01
47543,PAYING,PAY PROP,2025-09-01
13989,OTHER,ARCHIVED,2025-09-01
86013,COLLECTIONS,PRIME,2025-09-01
21698,INSOLVENCY,INS2,2025-09-01
57417,SETTLED,SETTLED,2025-09-01
23382,OTHER,ARCHIVED,2025-09-01
46494,SETTLED,SETTLED,2025-09-01
70629,OTHER,ARCHIVED,2025-09-01
93496,INSOLVENCY,INS2,2025-09-01
86086,TRACE,GONEAWAY,2025-09-01
17821,PAYING,PAY CURR,2025-09-01
27543,COLLECTIONS,TELSOLUTIONS1,2025-09-01
89176,TRACE,GONEAWAY,2025-09-01
13124,PAYING,PAY PROP,2025-09-01
22367,COLLECTIONS,PRIME_D,2025-09-01
74428,SETTLED,SETTLED,2025-09-01
47450,OTHER,ARCHIVED,2025-09-01
68126,COLLECTIONS,PAY OVER,2025-09-01
37988,SETTLED,SETTLED,2025-09-01
97661,SETTLED,SETTLED,2025-09-01
87813,LEGAL,LEG VERIF 2,2025-09-01
78078,INSOLVENCY,INS2,2025-09-01
47103,COLLECTIONS,TELSOLUTIONS1,2025-09-01
37628,OTHER,ARCHIVED,2025-09-01
31658,SETTLED,SETTLED,2025-09-01
88060,OTHER,ARCHIVED,2025-09-01
25000,COLLECTIONS,TELSOLUTIONS1,2025-09-01
31172,TRACE,GONEAWAY,2025-09-01
64246,OTHER,ARCHIVED,2025-09-01
91435,SETTLED,SETTLED,2025-09-01
21415,PAYING,PAY CURR,2025-09-01
52697,SETTLED,SETTLED,2025-09-01
75042,SETTLED,SETTLED,2025-09-01
84256,COLLECTIONS,TELSOLUTIONS4,2025-09-01
20507,INSOLVENCY,INSP,2025-09-01
34108,SETTLED,SETTLED,2025-09-01
45495,COLLECTIONS,TELSOLUTIONS4,2025-09-01
22047,SETTLED,SETTLED,2025-09-01
91712,COLLECTIONS,TELSOLUTIONS4,2025-09-01
77145,OTHER,ARCHIVED,2025-09-01
57663,LEGAL,HOLD FO,2025-09-01
30496,TRACE,GONEAWAY,2025-09-01
99755,LEGAL,LEG_NOT,2025-09-01
67443,COLLECTIONS,PAY OVER,2025-09-01
39175,INSOLVENCY,INS3,2025-09-01
52219,INSOLVENCY,INS3,2025-09-01
77395,LEGAL,LEG VERIF 1,2025-09-01
91001,PAYING,PAY PROP,2025-09-01
47857,PAYING,PAY PROP,2025-09-01
82789,COLLECTIONS,CANCEL2,2025-09-01
67303,PAYING,PAY CURR,2025-09-01
31527,COLLECTIONS,TELSOLUTIONS1,2025-09-01
67701,COLLECTIONS,CASSIST2,2025-09-01
27800,PAYING,PAY PROP,2025-09-01
71914,SETTLED,SETTLED,2025-09-01
93809,OTHER,ARCHIVED,2025-09-01
55200,TRACE,GONEAWAY,2025-09-01
27620,TRACE,GONEAWAY,2025-09-01
43108,PAYING,PAY CURR,2025-09-01
79521,LEGAL,HOLD FO,2025-09-01
59505,COLLECTIONS,TELSOLUTIONS4,2025-09-01
32832,INSOLVENCY,INSP,2025-09-01
45539,INSOLVENCY,INSP,2025-09-01
64713,INSOLVENCY,INS1,2025-09-01
35504,COLLECTIONS,PAY OVER,2025-09-01
24815,INSOLVENCY,INSP,2025-09-01
19986,SETTLED,SETTLED,2025-09-01
85173,INSOLVENCY,INS3,2025-09-01
66463,LEGAL,LEG_TIT,2025-09-01
92889,OTHER,ARCHIVED,2025-09-01
97280,OTHER,ARCHIVED,2025-09-01
40198,OTHER,ARCHIVED,2025-09-01
71048,INSOLVENCY,INSP,2025-09-01
96772,PAYING,PAY CURR,2025-09-01
62106,OTHER,ARCHIVED,2025-09-01
38899,SETTLED,SETTLED,2025-09-01
56961,LEGAL,HOLD FO,2025-09-01
89612,OTHER,ARCHIVED,2025-09-01
52609,COLLECTIONS,TELSOLUTIONS4,2025-09-01
78528,COLLECTIONS,PRIME,2025-09-01
88706,LEGAL,HOLD FO,2025-09-01
28504,LEGAL,LEG VERIF 2,2025-09-01
11356,COLLECTIONS,CANCEL2,2025-09-01
47808,OTHER,ARCHIVED,2025-09-01
14961,COLLECTIONS,PRIME_D,2025-09-01
76500,COLLECTIONS,PAY OVER,2025-09-01
66106,PAYING,PAY PROP,2025-09-01
64070,LEGAL,LEG VERIF 1,2025-09-01
24213,PAYING,PAY PROP,2025-09-01
36291,INSOLVENCY,INS2,2025-09-01
34629,INSOLVENCY,INS2,2025-09-01
41740,SETTLED,SETTLED,2025-09-01
84211,PAYING,PAY PROP,2025-09-01
61279,INSOLVENCY,INS2,2025-09-01
82526,SETTLED,SETTLED,2025-09-01
81029,TRACE,GONEAWAY,2025-09-01
16402,TRACE,GONEAWAY,2025-09-01
17880,TRACE,GONEAWAY,2025-09-01
87432,OTHER,ARCHIVED,2025-09-01
55886,SETTLED,SETTLED,2025-09-01
61550,INSOLVENCY,INS2,2025-09-01
62692,PAYING,PAY PROP,2025-09-01
51596,OTHER,ARCHIVED,2025-09-01
94706,COLLECTIONS,PRIME_D,2025-09-01
58892,INSOLVENCY,INS4,2025-09-01
45393,COLLECTIONS,CANCEL4,2025-09-01
74699,TRACE,GONEAWAY,2025-09-01
65864,PAYING,PAY CURR,2025-09-01
74894,LEGAL,HOLD FO,2025-09-01
90467,TRACE,GONEAWAY,2025-09-01
86693,INSOLVENCY,INSP,2025-09-01
67504,TRACE,GONEAWAY,2025-09-01
32252,PAYING,PAY CURR,2025-09-01
16628,INSOLVENCY,INS4,2025-09-01
31903,COLLECTIONS,TELSOLUTIONS1,2025-09-01
20233,SETTLED,SETTLED,2025-09-01
27223,LEGAL,LEG_NOT,2025-09-01
49999,PAYING,PAY CURR,2025-09-01
52137,INSOLVENCY,INS2,2025-09-01
83620,SETTLED,SETTLED,2025-09-01
49171,PAYING,PAY PROP,2025-09-01
60663,OTHER,ARCHIVED,2025-09-01
46545,TRACE,GONEAWAY,2025-09-01
48786,SETTLED,SETTLED,2025-09-01
94638,COLLECTIONS,PRIME,2025-09-01
98298,SETTLED,SETTLED,2025-09-01
86556,TRACE,GONEAWAY,2025-09-01
90725,OTHER,ARCHIVED,2025-09-01
14117,COLLECTIONS,PRIME_D,2025-09-01
63099,COLLECTIONS,CANCEL4,2025-09-01
82095,PAYING,PAY CURR,2025-09-01
84455,COLLECTIONS,TELSOLUTIONS4,2025-09-01
73556,INSOLVENCY,INS3,2025-09-01
53131,LEGAL,HOLD FO,2025-09-01
23982,PAYING,PAY PROP,2025-09-01
48880,TRACE,GONEAWAY,2025-09-01
82007,OTHER,ARCHIVED,2025-09-01
14006,INSOLVENCY,INS1,2025-09-01
26168,COLLECTIONS,PRIME,2025-09-01
33783,SETTLED,SETTLED,2025-09-01
35401,OTHER,ARCHIVED,2025-09-01
26696,PAYING,PAY CURR,2025-09-01
20307,LEGAL,LEG_TIT,2025-09-01
80451,LEGAL,LEG_NOT,2025-09-01
85241,TRACE,GONEAWAY,2025-09-01
95997,COLLECTIONS,CANCEL2,2025-09-01
94928,OTHER,ARCHIVED,2025-09-01
29210,PAYING,PAY CURR,2025-09-01
58244,TRACE,GONEAWAY,2025-09-01
70180,OTHER,ARCHIVED,2025-09-01
78633,LEGAL,LEG_TIT,2025-09-01
86015,LEGAL,LEG VERIF 1,2025-09-01
91402,LEGAL,LEG_NOT,2025-09-01
59399,COLLECTIONS,TELSOLUTIONS1,2025-09-01
31933,COLLECTIONS,TELSOLUTIONS4,2025-09-01
45548,SETTLED,SETTLED,2025-09-01
27497,PAYING,PAY CURR,2025-09-01
86646,INSOLVENCY,INS3,2025-09-01
21399,LEGAL,LEG VERIF 1,2025-09-01
95599,PAYING,PAY PROP,2025-09-01
37781,OTHER,ARCHIVED,2025-09-01
26514,PAYING,PAY CURR,2025-09-01
11352,INSOLVENCY,INS1,2025-09-01
44060,COLLECTIONS,TELSOLUTIONS4,2025-09-01
29623,SETTLED,SETTLED,2025-09-01
19413,COLLECTIONS,PAY OVER,2025-09-01
95232,COLLECTIONS,CANCEL2,2025-09-01
38621,PAYING,PAY CURR,2025-09-01
92669,PAYING,PAY PROP,2025-09-01
13416,INSOLVENCY,INSP,2025-09-01
32283,PAYING,PAY CURR,2025-09-01
88716,COLLECTIONS,CASSIST2,2025-09-01
84845,PAYING,PAY CURR,2025-09-01
47984,COLLECTIONS,TELSOLUTIONS4,2025-09-01
82269,PAYING,PAY PROP,2025-09-01
60048,OTHER,ARCHIVED,2025-09-01
65773,COLLECTIONS,PRIME,2025-09-01
29600,OTHER,ARCHIVED,2025-09-01
80893,INSOLVENCY,INS3,2025-09-01
34083,PAYING,PAY CURR,2025-09-01
51089,LEGAL,HOLD FO,2025-09-01
74104,INSOLVENCY,INS3,2025-09-01
35861,PAYING,PAY PROP,2025-09-01
69313,LEGAL,LEG_TIT,2025-09-01
72758,OTHER,ARCHIVED,2025-09-01
78987,PAYING,PAY PROP,2025-09-01
95948,COLLECTIONS,PRIME_D,2025-09-01
97132,INSOLVENCY,INS1,2025-09-01
82735,TRACE,GONEAWAY,2025-09-01
87394,SETTLED,SETTLED,2025-09-01
62377,INSOLVENCY,INS1,2025-09-01
66755,SETTLED,SETTLED,2025-09-01
68436,TRACE,GONEAWAY,2025-09-01
45571,PAYING,PAY CURR,2025-09-01
91331,INSOLVENCY,INS3,2025-09-01
85557,LEGAL,LEG_NOT,2025-09-01
12247,INSOLVENCY,INS4,2025-09-01
29593,OTHER,ARCHIVED,2025-09-01
48354,LEGAL,LEG VERIF 2,2025-09-01
30531,TRACE,GONEAWAY,2025-09-01
58120,SETTLED,SETTLED,2025-09-01
67687,PAYING,PAY PROP,2025-09-01
98909,LEGAL,LEG_NOT,2025-09-01
20457,INSOLVENCY,INS4,2025-09-01
91537,INSOLVENCY,INS3,2025-09-01
37924,LEGAL,HOLD FO,2025-09-01
39116,OTHER,ARCHIVED,2025-09-01
90213,SETTLED,SETTLED,2025-09-01
40079,INSOLVENCY,INS3,2025-09-01
63223,PAYING,PAY PROP,2025-09-01
89178,LEGAL,LEG VERIF 1,2025-09-01
60199,INSOLVENCY,INS1,2025-09-01
65156,SETTLED,SETTLED,2025-09-01
58473,PAYING,PAY CURR,2025-09-01
35919,LEGAL,HOLD FO,2025-09-01
19086,SETTLED,SETTLED,2025-09-01
51216,LEGAL,LEG_TIT,2025-09-01
17320,PAYING,PAY PROP,2025-09-01
94606,COLLECTIONS,CANCEL2,2025-09-01
87459,INSOLVENCY,INS4,2025-09-01
52017,OTHER,ARCHIVED,2025-09-01
16913,TRACE,GONEAWAY,2025-09-01
96425,COLLECTIONS,TELSOLUTIONS4,2025-09-01
39453,SETTLED,SETTLED,2025-09-01
62495,TRACE,GONEAWAY,2025-09-01
78416,SETTLED,SETTLED,2025-09-01
21418,SETTLED,SETTLED,2025-09-01
50515,TRACE,GONEAWAY,2025-09-01
60947,INSOLVENCY,INS3,2025-09-01
36810,INSOLVENCY,INS3,2025-09-01
61708,LEGAL,LEG_NOT,2025-09-01
65428,SETTLED,SETTLED,2025-09-01
25073,INSOLVENCY,INS3,2025-09-01
63285,PAYING,PAY PROP,2025-09-01
40856,TRACE,GONEAWAY,2025-09-01
13356,SETTLED,SETTLED,2025-09-01
86543,LEGAL,LEG VERIF 2,2025-09-01
96035,SETTLED,SETTLED,2025-09-01
32687,OTHER,ARCHIVED,2025-09-01
62836,TRACE,GONEAWAY,2025-09-01
43403,INSOLVENCY,INS3,2025-09-01
82324,LEGAL,LEG VERIF 1,2025-09-01
23780,SETTLED,SETTLED,2025-09-01
83051,TRACE,GONEAWAY,2025-09-01
92829,TRACE,GONEAWAY,2025-09-01
85466,PAYING,PAY PROP,2025-09-01
66158,PAYING,PAY CURR,2025-09-01
30943,LEGAL,LEG_NOT,2025-09-01
52055,INSOLVENCY,INS3,2025-09-01
11336,SETTLED,SETTLED,2025-09-01
66787,COLLECTIONS,PAY OVER,2025-09-01
92255,LEGAL,LEG VERIF 1,2025-09-01
77513,LEGAL,LEG_NOT,2025-09-01
42371,PAYING,PAY PROP,2025-09-01
10180,TRACE,GONEAWAY,2025-09-01
94193,TRACE,GONEAWAY,2025-09-01
33376,COLLECTIONS,TELSOLUTIONS1,2025-09-01
47532,LEGAL,LEG_NOT,2025-09-01
44289,OTHER,ARCHIVED,2025-09-01
17346,OTHER,ARCHIVED,2025-09-01
36459,INSOLVENCY,INS2,2025-09-01
57819,COLLECTIONS,CANCEL4,2025-09-01
40987,SETTLED,SETTLED,2025-09-01
26066,INSOLVENCY,INS4,2025-09-01
63368,COLLECTIONS,PRIME_D,2025-09-01
31463,OTHER,ARCHIVED,2025-09-01
69833,SETTLED,SETTLED,2025-09-01
62595,LEGAL,LEG_NOT,2025-09-01
73634,LEGAL,LEG VERIF 2,2025-09-01
82487,LEGAL,LEG VERIF 2,2025-09-01
34002,PAYING,PAY PROP,2025-09-01
86494,PAYING,PAY CURR,2025-09-01
46369,TRACE,GONEAWAY,2025-09-01
30817,TRACE,GONEAWAY,2025-09-01
54765,INSOLVENCY,INS1,2025-09-01
42747,INSOLVENCY,INS1,2025-09-01
54885,OTHER,ARCHIVED,2025-09-01
17948,TRACE,GONEAWAY,2025-09-01
79212,INSOLVENCY,INSP,2025-09-01
54549,OTHER,ARCHIVED,2025-09-01
47801,SETTLED,SETTLED,2025-09-01
73332,OTHER,ARCHIVED,2025-09-01
89946,TRACE,GONEAWAY,2025-09-01
33687,SETTLED,SETTLED,2025-09-01
41979,SETTLED,SETTLED,2025-09-01
15680,LEGAL,LEG_NOT,2025-09-01
55558,SETTLED,SETTLED,2025-09-01
30746,INSOLVENCY,INS2,2025-09-01
89082,INSOLVENCY,INS3,2025-09-01
37744,COLLECTIONS,CANCEL2,2025-09-01
46588,OTHER,ARCHIVED,2025-09-01
14184,SETTLED,SETTLED,2025-09-01
91173,PAYING,PAY CURR,2025-09-01
74228,LEGAL,LEG VERIF 1,2025-09-01
86347,TRACE,GONEAWAY,2025-09-01
16198,PAYING,PAY CURR,2025-09-01
97989,INSOLVENCY,INSP,2025-09-01
13484,LEGAL,LEG VERIF 2,2025-09-01
81469,TRACE,GONEAWAY,2025-09-01
48606,LEGAL,HOLD FO,2025-09-01
57791,INSOLVENCY,INS1,2025-09-01
89637,TRACE,GONEAWAY,2025-09-01
58064,OTHER,ARCHIVED,2025-09-01
55030,TRACE,GONEAWAY,2025-09-01
87921,INSOLVENCY,INS1,2025-09-01
83785,TRACE,GONEAWAY,2025-09-01
57726,PAYING,PAY CURR,2025-09-01
90540,PAYING,PAY PROP,2025-09-01
54123,PAYING,PAY CURR,2025-09-01
10585,COLLECTIONS,PAY OVER,2025-09-01
84118,COLLECTIONS,PRIME_D,2025-09-01
73980,OTHER,ARCHIVED,2025-09-01
77356,COLLECTIONS,TELSOLUTIONS1,2025-09-01
59502,OTHER,ARCHIVED,2025-09-01
27482,COLLECTIONS,PRIME,2025-09-01
71242,LEGAL,LEG VERIF 1,2025-09-01
25633,SETTLED,SETTLED,2025-09-01
77426,COLLECTIONS,PAY OVER,2025-09-01
51246,COLLECTIONS,PRIME,2025-09-01
17670,INSOLVENCY,INS4,2025-09-01
17232,INSOLVENCY,INS2,2025-09-01
52436,INSOLVENCY,INS2,2025-09-01
10869,LEGAL,LEG VERIF 2,2025-09-01
37798,COLLECTIONS,TELSOLUTIONS4,2025-09-01
93890,SETTLED,SETTLED,2025-09-01
17993,COLLECTIONS,CANCEL4,2025-09-01
77013,INSOLVENCY,INS4,2025-09-01
26742,COLLECTIONS,PRIME_D,2025-09-01
42252,PAYING,PAY CURR,2025-09-01
79279,TRACE,GONEAWAY,2025-09-01
32552,LEGAL,HOLD FO,2025-09-01
72838,INSOLVENCY,INS1,2025-09-01
67396,COLLECTIONS,CASSIST2,2025-09-01
59639,LEGAL,LEG_TIT,2025-09-01
97730,OTHER,ARCHIVED,2025-09-01
36313,INSOLVENCY,INS3,2025-09-01
88333,OTHER,ARCHIVED,2025-09-01
81675,OTHER,ARCHIVED,2025-09-01
34650,INSOLVENCY,INS4,2025-09-01
26232,OTHER,ARCHIVED,2025-09-01
98849,COLLECTIONS,TELSOLUTIONS1,2025-09-01
88213,LEGAL,LEG_NOT,2025-09-01
40733,SETTLED,SETTLED,2025-09-01
59791,SETTLED,SETTLED,2025-09-01
34177,INSOLVENCY,INS2,2025-09-01
85043,LEGAL,LEG VERIF 1,2025-09-01
10388,OTHER,ARCHIVED,2025-09-01
26096,OTHER,ARCHIVED,2025-09-01
77535,INSOLVENCY,INS4,2025-09-01
86650,TRACE,GONEAWAY,2025-09-01
47862,INSOLVENCY,INS4,2025-09-01
85869,SETTLED,SETTLED,2025-09-01
77524,LEGAL,HOLD FO,2025-09-01
19949,INSOLVENCY,INS3,2025-09-01
22385,PAYING,PAY CURR,2025-09-01
56539,SETTLED,SETTLED,2025-09-01
24762,INSOLVENCY,INS3,2025-09-01
99999,LEGAL,LEG_NOT,2025-09-01
26686,TRACE,GONEAWAY,2025-10-01
48388,PAYING,PAY PROP,2025-10-01
81634,PAYING,PAY PROP,2025-10-01
39776,PAYING,PAY CURR,2025-10-01
70437,SETTLED,SETTLED,2025-10-01
25635,SETTLED,SETTLED,2025-10-01
72278,COLLECTIONS,CASSIST2,2025-10-01
43314,COLLECTIONS,PRIME,2025-10-01
77262,PAYING,PAY PROP,2025-10-01
68484,SETTLED,SETTLED,2025-10-01
54341,OTHER,ARCHIVED,2025-10-01
25733,SETTLED,SETTLED,2025-10-01
83776,LEGAL,LEG VERIF 1,2025-10-01
10506,OTHER,ARCHIVED,2025-10-01
54275,PAYING,PAY PROP,2025-10-01
78353,TRACE,GONEAWAY,2025-10-01
91558,INSOLVENCY,INS4,2025-10-01
85922,PAYING,PAY CURR,2025-10-01
44476,INSOLVENCY,INS1,2025-10-01
15757,SETTLED,SETTLED,2025-10-01
55044,LEGAL,HOLD FO,2025-10-01
26918,COLLECTIONS,TELSOLUTIONS1,2025-10-01
11916,COLLECTIONS,PAY OVER,2025-10-01
91710,LEGAL,LEG_TIT,2025-10-01
15004,PAYING,PAY CURR,2025-10-01
40659,LEGAL,LEG_TIT,2025-10-01
98254,OTHER,ARCHIVED,2025-10-01
43882,OTHER,ARCHIVED,2025-10-01
54718,PAYING,PAY CURR,2025-10-01
61582,INSOLVENCY,INSP,2025-10-01
60011,PAYING,PAY PROP,2025-10-01
94400,LEGAL,LEG VERIF 1,2025-10-01
92221,SETTLED,SETTLED,2025-10-01
46992,LEGAL,LEG VERIF 1,2025-10-01
91142,SETTLED,SETTLED,2025-10-01
46155,INSOLVENCY,INS2,2025-10-01
88654,OTHER,ARCHIVED,2025-10-01
19372,COLLECTIONS,PAY OVER,2025-10-01
58984,PAYING,PAY CURR,2025-10-01
49823,OTHER,ARCHIVED,2025-10-01
54296,INSOLVENCY,INS1,2025-10-01
44286,INSOLVENCY,INS1,2025-10-01
11449,COLLECTIONS,CASSIST2,2025-10-01
33347,OTHER,ARCHIVED,2025-10-01
19523,TRACE,GONEAWAY,2025-10-01
44502,LEGAL,LEG VERIF 2,2025-10-01
89313,COLLECTIONS,TELSOLUTIONS1,2025-10-01
19675,SETTLED,SETTLED,2025-10-01
83943,TRACE,GONEAWAY,2025-10-01
68861,INSOLVENCY,INS1,2025-10-01
53017,PAYING,PAY PROP,2025-10-01
55992,INSOLVENCY,INSP,2025-10-01
53016,PAYING,PAY CURR,2025-10-01
10474,PAYING,PAY PROP,2025-10-01
95274,LEGAL,HOLD FO,2025-10-01
47933,LEGAL,LEG_NOT,2025-10-01
19099,COLLECTIONS,PRIME,2025-10-01
39629,TRACE,GONEAWAY,2025-10-01
28442,PAYING,PAY CURR,2025-10-01
95324,PAYING,PAY PROP,2025-10-01
98172,SETTLED,SETTLED,2025-10-01
27789,COLLECTIONS,PRIME_D,2025-10-01
59344,SETTLED,SETTLED,2025-10-01
31233,COLLECTIONS,PAY OVER,2025-10-01
42494,COLLECTIONS,CASSIST2,2025-10-01
93257,LEGAL,LEG VERIF 1,2025-10-01
28382,TRACE,GONEAWAY,2025-10-01
91658,COLLECTIONS,TELSOLUTIONS1,2025-10-01
69791,COLLECTIONS,PRIME,2025-10-01
41546,INSOLVENCY,INS2,2025-10-01
65559,COLLECTIONS,CANCEL4,2025-10-01
13787,TRACE,GONEAWAY,2025-10-01
83652,SETTLED,SETTLED,2025-10-01
71125,PAYING,PAY PROP,2025-10-01
35227,TRACE,GONEAWAY,2025-10-01
17413,SETTLED,SETTLED,2025-10-01
38921,COLLECTIONS,TELSOLUTIONS4,2025-10-01
95230,INSOLVENCY,INSP,2025-10-01
13861,SETTLED,SETTLED,2025-10-01
21707,OTHER,ARCHIVED,2025-10-01
13206,TRACE,GONEAWAY,2025-10-01
15248,LEGAL,LEG VERIF 2,2025-10-01
95291,INSOLVENCY,INS4,2025-10-01
84640,INSOLVENCY,INS4,2025-10-01
95157,OTHER,ARCHIVED,2025-10-01
79792,SETTLED,SETTLED,2025-10-01
98794,PAYING,PAY CURR,2025-10-01
90869,LEGAL,LEG_TIT,2025-10-01
39313,LEGAL,LEG VERIF 2,2025-10-01
21453,TRACE,GONEAWAY,2025-10-01
60001,INSOLVENCY,INS4,2025-10-01
77917,PAYING,PAY PROP,2025-10-01
63848,LEGAL,LEG_TIT,2025-10-01
55047,INSOLVENCY,INS2,2025-10-01
58434,TRACE,GONEAWAY,2025-10-01
99694,OTHER,ARCHIVED,2025-10-01
77521,SETTLED,SETTLED,2025-10-01
42247,PAYING,PAY PROP,2025-10-01
50973,OTHER,ARCHIVED,2025-10-01
91099,INSOLVENCY,INSP,2025-10-01
61934,COLLECTIONS,CANCEL2,2025-10-01
16077,TRACE,GONEAWAY,2025-10-01
46986,INSOLVENCY,INSP,2025-10-01
57074,SETTLED,SETTLED,2025-10-01
66138,TRACE,GONEAWAY,2025-10-01
13883,PAYING,PAY PROP,2025-10-01
62345,SETTLED,SETTLED,2025-10-01
94956,SETTLED,SETTLED,2025-10-01
29836,COLLECTIONS,TELSOLUTIONS4,2025-10-01
13057,SETTLED,SETTLED,2025-10-01
18486,LEGAL,LEG VERIF 1,2025-10-01
13664,PAYING,PAY CURR,2025-10-01
63538,COLLECTIONS,PRIME,2025-10-01
34223,LEGAL,LEG VERIF 2,2025-10-01
39966,SETTLED,SETTLED,2025-10-01
46662,LEGAL,HOLD FO,2025-10-01
14671,INSOLVENCY,INS4,2025-10-01
32998,LEGAL,HOLD FO,2025-10-01
91678,SETTLED,SETTLED,2025-10-01
94751,PAYING,PAY PROP,2025-10-01
39643,LEGAL,HOLD FO,2025-10-01
97918,INSOLVENCY,INS1,2025-10-01
33057,OTHER,ARCHIVED,2025-10-01
14567,OTHER,ARCHIVED,2025-10-01
25726,OTHER,ARCHIVED,2025-10-01
74670,SETTLED,SETTLED,2025-10-01
11254,PAYING,PAY PROP,2025-10-01
18838,INSOLVENCY,INS4,2025-10-01
93774,COLLECTIONS,CASSIST2,2025-10-01
64136,COLLECTIONS,PRIME_D,2025-10-01
70219,LEGAL,LEG_NOT,2025-10-01
45153,SETTLED,SETTLED,2025-10-01
85441,COLLECTIONS,CASSIST2,2025-10-01
21489,LEGAL,LEG VERIF 2,2025-10-01
94714,INSOLVENCY,INS3,2025-10-01
72340,PAYING,PAY PROP,2025-10-01
59940,COLLECTIONS,TELSOLUTIONS1,2025-10-01
66216,PAYING,PAY PROP,2025-10-01
60840,COLLECTIONS,TELSOLUTIONS4,2025-10-01
75723,SETTLED,SETTLED,2025-10-01
40540,TRACE,GONEAWAY,2025-10-01
52087,PAYING,PAY CURR,2025-10-01
73732,SETTLED,SETTLED,2025-10-01
47543,PAYING,PAY CURR,2025-10-01
13989,OTHER,ARCHIVED,2025-10-01
86013,COLLECTIONS,PRIME,2025-10-01
21698,INSOLVENCY,INS2,2025-10-01
57417,SETTLED,SETTLED,2025-10-01
23382,OTHER,ARCHIVED,2025-10-01
46494,SETTLED,SETTLED,2025-10-01
70629,OTHER,ARCHIVED,2025-10-01
93496,OTHER,ARCHIVED,2025-10-01
86086,TRACE,GONEAWAY,2025-10-01
17821,PAYING,PAY CURR,2025-10-01
27543,COLLECTIONS,TELSOLUTIONS1,2025-10-01
89176,SETTLED,SETTLED,2025-10-01
13124,SETTLED,SETTLED,2025-10-01
22367,COLLECTIONS,PRIME_D,2025-10-01
74428,SETTLED,SETTLED,2025-10-01
47450,OTHER,ARCHIVED,2025-10-01
68126,OTHER,ARCHIVED,2025-10-01
37988,SETTLED,SETTLED,2025-10-01
97661,LEGAL,LEG VERIF 1,2025-10-01
87813,LEGAL,LEG VERIF 2,2025-10-01
78078,TRACE,GONEAWAY,2025-10-01
47103,COLLECTIONS,PAY OVER,2025-10-01
37628,OTHER,ARCHIVED,2025-10-01
31658,OTHER,ARCHIVED,2025-10-01
88060,LEGAL,LEG_TIT,2025-10-01
25000,OTHER,ARCHIVED,2025-10-01
31172,TRACE,GONEAWAY,2025-10-01
64246,COLLECTIONS,CANCEL4,2025-10-01
91435,SETTLED,SETTLED,2025-10-01
21415,SETTLED,SETTLED,2025-10-01
52697,SETTLED,SETTLED,2025-10-01
75042,SETTLED,SETTLED,2025-10-01
84256,COLLECTIONS,TELSOLUTIONS4,2025-10-01
20507,LEGAL,HOLD FO,2025-10-01
34108,SETTLED,SETTLED,2025-10-01
45495,TRACE,GONEAWAY,2025-10-01
22047,SETTLED,SETTLED,2025-10-01
91712,COLLECTIONS,TELSOLUTIONS4,2025-10-01
77145,OTHER,ARCHIVED,2025-10-01
57663,LEGAL,HOLD FO,2025-10-01
30496,INSOLVENCY,INS1,2025-10-01
99755,INSOLVENCY,INS3,2025-10-01
67443,COLLECTIONS,PAY OVER,2025-10-01
39175,COLLECTIONS,CASSIST2,2025-10-01
52219,OTHER,ARCHIVED,2025-10-01
77395,TRACE,GONEAWAY,2025-10-01
91001,PAYING,PAY PROP,2025-10-01
47857,PAYING,PAY PROP,2025-10-01
82789,OTHER,ARCHIVED,2025-10-01
67303,PAYING,PAY CURR,2025-10-01
31527,TRACE,GONEAWAY,2025-10-01
67701,COLLECTIONS,TELSOLUTIONS4,2025-10-01
27800,LEGAL,LEG_NOT,2025-10-01
71914,SETTLED,SETTLED,2025-10-01
93809,INSOLVENCY,INS3,2025-10-01
55200,TRACE,GONEAWAY,2025-10-01
27620,TRACE,GONEAWAY,2025-10-01
43108,INSOLVENCY,INSP,2025-10-01
79521,INSOLVENCY,INS4,2025-10-01
59505,PAYING,PAY PROP,2025-10-01
32832,INSOLVENCY,INSP,2025-10-01
45539,INSOLVENCY,INSP,2025-10-01
64713,SETTLED,SETTLED,2025-10-01
35504,LEGAL,LEG VERIF 2,2025-10-01
24815,INSOLVENCY,INSP,2025-10-01
19986,TRACE,GONEAWAY,2025-10-01
85173,LEGAL,LEG_TIT,2025-10-01
66463,LEGAL,LEG_TIT,2025-10-01
92889,SETTLED,SETTLED,2025-10-01
97280,OTHER,ARCHIVED,2025-10-01
40198,OTHER,ARCHIVED,2025-10-01
71048,TRACE,GONEAWAY,2025-10-01
96772,TRACE,GONEAWAY,2025-10-01
62106,SETTLED,SETTLED,2025-10-01
38899,SETTLED,SETTLED,2025-10-01
56961,COLLECTIONS,TELSOLUTIONS1,2025-10-01
89612,OTHER,ARCHIVED,2025-10-01
52609,TRACE,GONEAWAY,2025-10-01
78528,COLLECTIONS,PRIME,2025-10-01
88706,LEGAL,HOLD FO,2025-10-01
28504,OTHER,ARCHIVED,2025-10-01
11356,COLLECTIONS,TELSOLUTIONS4,2025-10-01
47808,SETTLED,SETTLED,2025-10-01
14961,COLLECTIONS,PRIME_D,2025-10-01
